日期,负荷值,湿度,温度,风速,压强,降水量,能见度,水气压(e),体感温度（AT）
2018-4-22 11:00,193.796,97,11,2.9,1011.6,5,6.172,12.71,9.73
2018-4-22 12:00,187.52,97,10.7,3.3,1011.4,2.9,6.179,12.46,9.1
2018-4-22 13:00,181.685,97,10.7,3.5,1011,2.2,5.507,12.46,8.97
2018-4-22 14:00,183.853,97,10.7,2,1010.6,0.6,8.263,12.46,9.94
2018-4-22 15:00,181.067,98,11.1,2.6,1010.5,0.4,5.413,12.93,10.07
2018-4-22 16:00,191.546,97,10.4,2.8,1010.1,0.5,15.084,12.21,9.05
2018-4-22 17:00,201.726,97,10.3,2.6,1010.2,3.3,15.678,12.13,9.06
2018-4-22 18:00,200.802,98,10.6,3.5,1010,3.1,21.057,12.51,8.87
2018-4-22 19:00,216.145,98,10.8,3.1,1010.5,0.8,5.774,12.67,9.38
2018-4-22 20:00,205.361,97,10.5,4.1,1011.1,1,10.848,12.3,8.33
2018-4-22 21:00,192.292,98,10.8,3.2,1011.6,0.9,6.27,12.67,9.31
2018-4-22 22:00,188.415,98,10.9,2.7,1011.5,1,5.841,12.76,9.76
2018-4-22 23:00,187.981,98,11.1,2.6,1011.6,0.3,6.414,12.93,10.07
2018-4-23 0:00,191.26,98,10.9,2.9,1011.5,0.1,5.899,12.76,9.63
2018-4-23 1:00,185.9,98,11,2.9,1011.2,0.2,9.131,12.84,9.75
2018-4-23 2:00,187.645,98,10.7,3.4,1011.2,0,15.16,12.59,9.06
2018-4-23 3:00,193.467,97,10.5,3,1011.4,0,11.337,12.3,9.04
2018-4-23 4:00,184.835,97,10,3.7,1011.8,0,10.689,11.89,7.97
2018-4-23 5:00,194.3,96,9.9,3.5,1012,0,11.221,11.69,7.96
2018-4-23 6:00,225.882,96,9.8,3.2,1012.6,0,12.496,11.61,8.03
2018-4-23 7:00,217.117,95,9.9,3.9,1013.4,0,18.534,11.57,7.67
2018-4-23 8:00,215.119,94,10.1,3.3,1014.1,0,21.068,11.6,8.28
2018-4-23 9:00,228.008,93,10.8,3.2,1014.1,0,21.471,12.03,9.18
2018-4-23 10:00,222.658,89,11.8,4.1,1014.3,0,30,12.3,9.72
2018-4-23 11:00,204.462,85,13.5,3.5,1014.5,0,23.966,13.13,12.1
2018-4-23 12:00,196.487,82,13.5,3.3,1014.3,0,30,12.66,12.13
2018-4-23 13:00,191.229,79,14.1,4.4,1013.9,0,30,12.69,12.06
2018-4-23 14:00,217.724,80,13.3,3.5,1013.9,0,30,12.2,11.7
2018-4-23 15:00,225.109,80,12.8,4.1,1013.9,0,30,11.8,10.69
2018-4-23 16:00,219.99,83,11.6,3.9,1013.9,0,30,11.32,9.44
2018-4-23 17:00,226.855,84,11.3,3,1014.2,0,29.876,11.23,9.69
2018-4-23 18:00,236.615,86,11.1,2.8,1014.6,0,30,11.34,9.63
2018-4-23 19:00,232.823,88,10.8,2.4,1015.4,0,21.467,11.38,9.57
2018-4-23 20:00,215.641,88,10.8,2.2,1016,0,21.753,11.38,9.7
2018-4-23 21:00,191.794,89,10.7,2.1,1016.7,0,17.327,11.43,9.67
2018-4-23 22:00,204.211,90,10.5,2.2,1016.9,0,18.925,11.41,9.39
2018-4-23 23:00,163.143,90,10.5,1.7,1016.8,0,15.529,11.41,9.71
2018-4-24 0:00,186.54,90,10.6,2.5,1016.9,0,15.005,11.48,9.31
2018-4-24 1:00,203.93,90,10.3,3,1016.8,0,7.058,11.26,8.62
2018-4-24 2:00,203.978,89,9.9,2.9,1016.3,0,10.878,10.84,8.18
2018-4-24 3:00,201.793,91,9.5,2.2,1016,0,8.243,10.79,8.19
2018-4-24 4:00,190.846,88,9,2.4,1016.3,0,11.678,10.09,7.39
2018-4-24 5:00,192.233,84,8.7,2.4,1016.3,0,22.294,9.44,6.94
2018-4-24 6:00,245.795,84,8.5,2.1,1016.7,0,6.938,9.31,6.89
2018-4-24 7:00,200.347,81,9.2,2.4,1017.3,0,8.07,9.41,7.47
2018-4-24 8:00,196.13,73,11.3,2.4,1017.3,0,17.341,9.76,9.78
2018-4-24 9:00,222.102,65,13.5,3,1017.3,0,30,10.04,11.8
2018-4-24 10:00,221.353,61,15.1,3.5,1017,0,27.73,10.45,13.27
2018-4-24 11:00,224.957,53,17.2,3.7,1016.7,0,29.037,10.38,15.37
2018-4-24 12:00,202.738,43,17.9,4.8,1016.4,0,30,8.8,15.09
2018-4-24 13:00,201.562,36,18.3,4.4,1015.9,0,30,7.55,15.53
2018-4-24 14:00,217.479,36,18.9,5.1,1015.1,0,30,7.84,15.78
2018-4-24 15:00,220.84,35,18.5,4,1014.6,0,30,7.44,15.98
2018-4-24 16:00,229.157,35,18.3,3.7,1014.6,0,30,7.34,15.94
2018-4-24 17:00,223.328,31,18,3.4,1014.6,0,30,6.38,15.63
2018-4-24 18:00,221.853,30,17.3,2.2,1014.6,0,30,5.91,15.56
2018-4-24 19:00,237.614,34,16.2,1.1,1014.4,0,30,6.25,15.17
2018-4-24 20:00,228.153,42,14.9,0.8,1015.1,0,30,7.1,14.14
2018-4-24 21:00,201.069,44,13.7,0.9,1014.9,0,30,6.88,12.75
2018-4-24 22:00,201.674,42,14.7,2.2,1015.1,0,20.151,7.01,13
2018-4-24 23:00,177,45,14.1,2.2,1015.3,0,27.501,7.23,12.4
2018-4-25 0:00,195.006,47,13.5,1.9,1015,0,30,7.26,11.96
2018-4-25 1:00,196.178,52,12.5,1.8,1014.9,0,30,7.52,11.01
2018-4-25 2:00,197.81,52,12.4,2.3,1014.4,0,27.836,7.47,10.57
2018-4-25 3:00,192.068,58,11.4,1.9,1014.2,0,26.046,7.8,9.82
2018-4-25 4:00,183.198,59,11.2,1.9,1014.2,0,27.191,7.83,9.62
2018-4-25 5:00,186.514,60,10.7,1.5,1014.3,0,26.532,7.71,9.32
2018-4-25 6:00,237.644,53,11.7,1.6,1014.4,0,30,7.27,10.23
2018-4-25 7:00,209.304,50,13.1,1.8,1015,0,21.948,7.52,11.65
2018-4-25 8:00,208.526,42,15.5,2.3,1015.2,0,25.563,7.38,13.87
2018-4-25 9:00,202.415,44,17.6,2.6,1015.4,0,23.748,8.83,16.21
2018-4-25 10:00,202.541,39,19.8,2.1,1015.2,0,30,8.98,18.92
2018-4-25 11:00,202.247,35,20.9,2.7,1014.6,0,27.771,8.63,19.63
2018-4-25 12:00,186.269,31,21.6,2.3,1014.1,0,30,7.98,20.51
2018-4-25 13:00,165.024,29,22.4,2.6,1013.4,0,30,7.83,21.14
2018-4-25 14:00,210.343,31,23,1.7,1012.8,0,28.547,8.68,22.54
2018-4-25 15:00,223.077,31,22.7,2.3,1012.2,0,30,8.53,21.8
2018-4-25 16:00,242.452,28,23.4,1.7,1011.3,0,30,8.04,22.84
2018-4-25 17:00,246.057,29,22.4,1.4,1011.1,0,30,7.83,21.92
2018-4-25 18:00,250.341,32,21.4,1.6,1010.8,0,30,8.13,20.78
2018-4-25 19:00,261.116,38,20.1,0.4,1010.8,0,30,8.92,20.33
2018-4-25 20:00,240.238,50,18.1,0.2,1011.3,0,18.033,10.36,18.61
2018-4-25 21:00,219.162,54,16.9,0,1011.7,0,21.465,10.37,17.46
2018-4-25 22:00,226.567,56,16.1,0.6,1011.3,0,23.516,10.22,16.18
2018-4-25 23:00,235.793,49,16.7,0.3,1011.2,0,28.344,9.29,16.83
2018-4-26 0:00,227.002,47,16.2,0.9,1011,0,24.533,8.64,15.78
2018-4-26 1:00,230.946,46,16.4,1.1,1010.6,0,25.093,8.56,15.85
2018-4-26 2:00,207.389,48,16.2,0.9,1010.2,0,27.579,8.82,15.81
2018-4-26 3:00,191.355,51,15.5,1.3,1009.7,0,27.67,8.96,14.83
2018-4-26 4:00,181.001,57,14.6,0.9,1009.4,0,25.849,9.45,14.23
2018-4-26 5:00,201.354,61,14,0.8,1009.6,0,21.902,9.73,13.71
2018-4-26 6:00,261.723,61,14.6,0.5,1010,0,22.256,10.12,14.62
2018-4-26 7:00,234.866,56,16.1,0.8,1010.2,0,20.225,10.22,16.05
2018-4-26 8:00,226.448,45,18.4,1.2,1010.3,0,26.006,9.5,18.11
2018-4-26 9:00,232.652,39,21,1.8,1010.5,0,28.107,9.67,20.53
2018-4-26 10:00,213.093,36,22.5,2,1010.4,0,23.761,9.78,22.03
2018-4-26 11:00,216.596,32,23.7,2.2,1009.8,0,30,9.35,23.1
2018-4-26 12:00,194.377,36,24.4,3.1,1009.1,0,30,10.97,23.59
2018-4-26 13:00,178.955,35,24.2,2.1,1008.6,0,29.634,10.54,23.94
2018-4-26 14:00,213.816,33,25.7,2,1008,0,30,10.86,25.67
2018-4-26 15:00,224.82,31,26,2,1007.4,0,30,10.39,25.9
2018-4-26 16:00,245.655,32,26.4,2.4,1007,0,30,10.98,26.18
2018-4-26 17:00,253.51,33,26.1,1.2,1007,0,23.277,11.12,26.67
2018-4-26 18:00,249.969,36,24.9,1.2,1007.5,0,23.874,11.3,25.42
2018-4-26 19:00,257.971,41,23.4,0.9,1008,0,22.869,11.77,24.11
2018-4-26 20:00,240.051,55,20.5,0.1,1008.8,0,15.805,13.23,21.82
2018-4-26 21:00,227.302,57,19.7,0.6,1010,0,14.104,13.05,20.6
2018-4-26 22:00,216.856,66,18.4,0,1010.5,0,12.331,13.93,19.77
2018-4-26 23:00,212.395,69,17.6,0.3,1011.2,0,10.719,13.85,18.71
2018-4-27 0:00,210.681,65,18.1,1.1,1011.8,0,9.872,13.47,18.65
2018-4-27 1:00,203.226,66,18,3.8,1013.5,0.1,8.864,13.59,16.81
2018-4-27 2:00,193.2,88,15.9,0.6,1012.5,2.1,6.855,15.86,17.1
2018-4-27 3:00,197.962,78,15.6,2.4,1013.4,0,9.493,13.79,15.19
2018-4-27 4:00,174.267,76,14.7,2.2,1014.2,0,9.557,12.69,14.14
2018-4-27 5:00,192.21,71,14.1,2.2,1014.8,0,17.963,11.4,13.24
2018-4-27 6:00,243.337,68,13.5,2,1015.7,0,30,10.5,12.55
2018-4-27 7:00,212.768,67,14.2,1.3,1016.7,0,30,10.83,13.81
2018-4-27 8:00,214.992,58,15.1,2.8,1017.7,0,30,9.93,13.62
2018-4-27 9:00,217.538,47,15.7,2.9,1018.3,0,30,8.37,13.89
2018-4-27 10:00,218.467,41,16.5,3.6,1018.7,0,30,7.68,14.15
2018-4-27 11:00,212.575,35,17.4,4.2,1018.8,0,30,6.94,14.58
2018-4-27 12:00,180.435,29,17.9,3.8,1018.1,0,30,5.93,15.17
2018-4-27 13:00,168.315,25,19.3,3.5,1017.5,0,30,5.58,16.79
2018-4-27 14:00,205.104,27,20.4,2.8,1016.9,0,30,6.45,18.6
2018-4-27 15:00,219.777,20,20.8,2.4,1016.3,0,30,4.9,18.98
2018-4-27 16:00,235.819,24,20.6,1.9,1015.5,0,30,5.81,19.27
2018-4-27 17:00,250.479,21,20.6,1.4,1015.2,0,30,5.08,19.45
2018-4-27 18:00,258.85,26,19.9,1.4,1014.8,0,30,6.03,18.89
2018-4-27 19:00,268.488,30,18.1,0.7,1014.8,0,30,6.22,17.46
2018-4-27 20:00,248.432,39,15.9,0.4,1015.2,0,30,7.03,15.46
2018-4-27 21:00,234.841,52,14,0.6,1015.6,0,24.377,8.3,13.55
2018-4-27 22:00,218.658,60,13,0.3,1015.5,0,11.069,8.97,12.81
2018-4-27 23:00,230.873,55,12.8,0.9,1015.3,0,26.825,8.12,12.03
2018-4-28 0:00,238.834,40,14,1.2,1015,0,30,6.38,12.78
2018-4-28 1:00,219.356,34,14.6,0.7,1014.3,0,30,5.64,13.59
2018-4-28 2:00,220.693,34,14.7,0.9,1013.8,0,30,5.68,13.58
2018-4-28 3:00,207.671,33,14.9,1,1013.2,0,30,5.58,13.71
2018-4-28 4:00,205.541,35,16,1.4,1012.5,0,30,6.35,14.78
2018-4-28 5:00,227.483,49,15.4,1.7,1012.2,0,30,8.56,14.38
2018-4-28 6:00,290.885,57,16.8,1.4,1012.4,0,26.441,10.88,16.54
2018-4-28 7:00,261.525,58,18.2,1.8,1012.7,0,24.856,12.09,18.02
2018-4-28 8:00,267.498,55,20.6,2.2,1012.4,0,21.722,13.31,20.57
2018-4-28 9:00,266.034,53,22.4,2.7,1012.1,0,14.841,14.32,22.38
2018-4-28 10:00,235.021,51,24.7,3.1,1011.5,0,26.494,15.82,24.88
2018-4-28 11:00,236.654,48,26.6,2.7,1010.7,0,19.995,16.66,27.34
2018-4-28 12:00,208.166,43,28,2.9,1009.6,0,30,16.2,28.62
2018-4-28 13:00,205.785,38,29.2,3.4,1008.8,0,21.347,15.35,29.4
2018-4-28 14:00,233.015,35,29.9,3,1007.7,0,30,14.72,30.29
2018-4-28 15:00,235.806,38,30.4,3.7,1006.7,0,30,16.44,30.71
2018-4-28 16:00,240.691,36,30.5,2,1005.9,0,29.785,15.66,31.77
2018-4-28 17:00,235.73,29,30.8,1.6,1005.5,0,30,12.84,31.78
2018-4-28 18:00,233.729,37,29.5,2,1005.4,0,30,15.2,30.61
2018-4-28 19:00,240.13,44,27.3,2.1,1005.9,0,28.945,15.92,28.33
2018-4-28 20:00,223.597,53,24.5,1.2,1006.7,0,23.279,16.25,25.98
2018-4-28 21:00,222.517,53,24,1.3,1007.4,0,27.493,15.77,25.29
2018-4-28 22:00,219.383,55,23.2,1.1,1007.5,0,25.042,15.6,24.53
2018-4-28 23:00,219.439,52,23.8,1.1,1007.3,0,28.965,15.29,25.11
2018-4-29 0:00,223.437,53,23.2,1.5,1007.1,0,29.888,15.03,24.15
2018-4-29 1:00,221.402,63,20.7,1,1006.9,0,30,15.34,21.87
2018-4-29 2:00,220.7,65,19.8,0.3,1006.6,0,23.833,14.97,21.29
2018-4-29 3:00,213.892,72,18,1.6,1006.5,0,18.028,14.83,18.49
2018-4-29 4:00,206.763,78,17,1.5,1006.5,0,13.376,15.08,17.53
2018-4-29 5:00,222.608,78,16.9,1.1,1006.4,0,11.33,14.98,17.66
2018-4-29 6:00,276.397,76,17.7,1,1006.7,0,8.16,15.36,18.66
2018-4-29 7:00,256.603,69,20,1.6,1006.9,0,8.065,16.09,20.88
2018-4-29 8:00,245.879,66,20.3,1.7,1006.7,0,10.058,15.68,21.05
2018-4-29 9:00,243.329,51,23.5,3.2,1006.5,0,10.927,14.72,23.31
2018-4-29 10:00,251.306,43,24.6,3,1006.3,0,19.657,13.26,24.32
2018-4-29 11:00,259.902,40,25.1,2.5,1006.2,0,20.073,12.71,25.07
2018-4-29 12:00,223.782,37,26,3.4,1005.4,0,28.794,12.4,25.39
2018-4-29 13:00,211.156,34,27.7,4.1,1004.4,0,23.195,12.59,26.79
2018-4-29 14:00,223.776,34,28.1,4.2,1003.7,0,21.857,12.88,27.21
2018-4-29 15:00,227.095,32,28.8,3.8,1002.5,0,30,12.63,28.17
2018-4-29 16:00,246.524,31,29.3,3,1001.6,0,30,12.59,29.22
2018-4-29 17:00,259.471,34,27.1,5.3,1001.6,0,30,12.15,25.28
2018-4-29 18:00,254.227,36,25.5,4.4,1001.9,0,26.645,11.71,24.07
2018-4-29 19:00,266.771,44,24,3.6,1002.5,0,22.98,13.09,23.26
2018-4-29 20:00,245.68,51,22.5,3.4,1003.5,0,18.167,13.86,21.94
2018-4-29 21:00,240.67,58,21.4,2.8,1004.5,0,14.291,14.74,21.33
2018-4-29 22:00,229.928,64,20.8,2.2,1004.8,0,11.184,15.68,21.26
2018-4-29 23:00,217.983,70,19.5,1.8,1004.7,0,9.385,15.83,20.16
2018-4-30 0:00,233.025,73,18.3,2,1005.1,0,9.278,15.32,18.64
2018-4-30 1:00,216.174,78,17.5,2.3,1005.8,0,8.078,15.56,17.64
2018-4-30 2:00,219.836,80,16,1.6,1006.2,0,9.49,14.51,16.28
2018-4-30 3:00,199.159,82,15.5,2.3,1005.9,0,7.853,14.41,15.27
2018-4-30 4:00,185.357,82,15.9,1.9,1006.1,0,7.046,14.78,16.03
2018-4-30 5:00,203.143,87,15.2,1.5,1006.4,0,5.376,15,15.59
2018-4-30 6:00,257.388,87,15.3,1.1,1007.1,0,4.858,15.09,15.97
2018-4-30 7:00,231.547,82,17,1.5,1008.8,0,5.987,15.85,17.69
2018-4-30 8:00,232.189,79,16.8,2.4,1009.8,0,7.547,15.08,16.73
2018-4-30 9:00,222.108,75,19,2,1009.8,0,7.263,16.44,19.62
2018-4-30 10:00,212.247,70,21.2,2.6,1009.9,0,7.743,17.58,21.81
2018-4-30 11:00,214.637,67,22.9,2.1,1009.9,0,8.322,18.66,24.17
2018-4-30 12:00,190.805,62,24.8,2.4,1009.1,0,9.739,19.35,26.15
2018-4-30 13:00,178.124,57,27,1.8,1008.8,0,10.45,20.26,29.07
2018-4-30 14:00,198.695,57,27.3,2.9,1008.2,0,10.796,20.62,28.75
2018-4-30 15:00,222.922,55,27.9,2.5,1007.4,0,15.703,20.6,29.65
2018-4-30 16:00,227.249,57,26.2,2.4,1007,0,13.117,19.33,27.64
2018-4-30 17:00,233.164,61,24.1,2,1006.9,0,12.104,18.26,25.44
2018-4-30 18:00,227.637,62,23.7,1.3,1007.1,0,14.439,18.12,25.44
2018-4-30 19:00,239.491,61,25,2.9,1007.7,0,18.557,19.27,26.02
2018-4-30 20:00,222.131,69,22.9,2.2,1008,0,13.647,19.21,24.22
2018-4-30 21:00,211.683,70,22.5,1.4,1009,0,9.448,19.03,24.27
2018-4-30 22:00,199.175,78,18.5,1.6,1009.3,0,13.332,16.57,19.37
2018-4-30 23:00,195.304,80,18.9,1.5,1008.7,0,10.407,17.43,20.03
2018-5-1 0:00,222.037,77,19.6,2.2,1009.1,0,7.999,17.52,20.35
2018-5-1 1:00,223.847,78,18.7,2.8,1008.7,0,7.476,16.78,18.85
2018-5-1 2:00,205.701,82,17.3,2.1,1008.5,0,6.869,16.16,17.68
2018-5-1 3:00,188.67,88,17.8,3.3,1009.8,0,3.34,17.89,17.78
2018-5-1 4:00,147.987,91,17.4,1,1009.6,0.4,3.405,18.04,18.88
2018-5-1 5:00,172.869,96,16.1,3.9,1007.8,4.8,2.114,17.53,15.5
2018-5-1 6:00,201.845,95,16.2,2.4,1008.8,0.4,2.658,17.46,16.57
2018-5-1 7:00,202.253,95,16.6,1.5,1009.7,0,3.67,17.91,17.67
2018-5-1 8:00,195.811,94,17.3,1.5,1009.2,0.1,3.756,18.52,18.54
2018-5-1 9:00,190.121,92,17.7,2,1009.5,0,4.22,18.59,18.66
2018-5-1 10:00,198.733,89,18.1,1.4,1010,0,6.242,18.44,19.45
2018-5-1 11:00,218.927,88,18.7,1.3,1010.1,0,5.75,18.93,20.25
2018-5-1 12:00,186.926,89,18.5,1.6,1010.1,0.1,4.964,18.91,19.84
2018-5-1 13:00,167.127,92,18.3,1.4,1010.4,1,4.795,19.3,19.83
2018-5-1 14:00,178.303,93,18,1.7,1009.8,0.4,3.705,19.15,19.28
2018-5-1 15:00,177.199,94,17.7,3.6,1008.6,0.7,4.351,18.99,17.7
2018-5-1 16:00,173.943,91,17.7,1.5,1008.7,0.1,5.945,18.39,18.94
2018-5-1 17:00,179.96,90,17.8,2.5,1008.3,0,8.182,18.3,18.38
2018-5-1 18:00,192.528,91,17.5,1.7,1008.1,0,7.782,18.16,18.55
2018-5-1 19:00,203.212,92,17.2,1.2,1008.6,0,7.092,18.01,18.53
2018-5-1 20:00,194.161,92,17.1,0.4,1009.3,0,6.722,17.9,18.92
2018-5-1 21:00,184.968,94,16.4,0.4,1008.6,0,5.227,17.49,18.09
2018-5-1 22:00,173.449,95,16.2,1.9,1008.8,0,4.506,17.46,16.89
2018-5-1 23:00,163.802,95,14,3.3,1010.8,4.9,5.287,15.16,13.17
2018-5-2 0:00,178.022,95,12.7,3.8,1010.7,3.8,30,13.93,11.2
2018-5-2 1:00,174.522,95,12.6,3.8,1009.9,0.1,17.086,13.83,11.08
2018-5-2 2:00,181.777,95,12.6,3,1010.6,1.3,7.627,13.83,11.6
2018-5-2 3:00,170.838,94,12.2,3.7,1010.4,0.3,26.657,13.33,10.62
2018-5-2 4:00,177.465,90,12.2,3.5,1010.7,0,30,12.77,10.63
2018-5-2 5:00,183.019,85,12.3,2.6,1011.2,0,30,12.14,11.2
2018-5-2 6:00,224.459,82,12.4,3.1,1012.1,0,30,11.79,10.91
2018-5-2 7:00,207.358,85,12.2,3,1013.6,0,30,12.06,10.82
2018-5-2 8:00,208.564,79,13.4,2.2,1014.1,0,30,12.12,12.63
2018-5-2 9:00,193.743,72,14.1,3.6,1014.6,0,30,11.56,12.36
2018-5-2 10:00,198.721,70,14.9,3.8,1015,0,30,11.84,13.14
2018-5-2 11:00,178.91,59,16.7,3.5,1014.8,0,30,11.19,15.13
2018-5-2 12:00,189.782,55,18.1,3.1,1014.2,0,30,11.4,16.93
2018-5-2 13:00,190.807,53,18.8,4.4,1013.8,0,30,11.47,16.85
2018-5-2 14:00,200.35,44,20.2,4.7,1013.7,0,30,10.39,17.94
2018-5-2 15:00,211.483,35,19.7,5.2,1013.5,0,30,8.01,16.6
2018-5-2 16:00,221.144,35,19.8,3.9,1013.5,0,30,8.06,17.56
2018-5-2 17:00,222.751,33,19.2,3.9,1013.9,0,30,7.32,16.77
2018-5-2 18:00,213.795,32,18.1,1.5,1014,0,30,6.63,17.02
2018-5-2 19:00,215.001,43,16.6,0.4,1014.2,0,30,8.1,16.42
2018-5-2 20:00,212.236,41,16,1.8,1014.4,0,30,7.44,14.74
2018-5-2 21:00,214.341,51,14.8,0.7,1014.2,0,30,8.57,14.39
2018-5-2 22:00,200.907,60,12.9,0.2,1013.8,0,30,8.91,12.76
2018-5-2 23:00,185.738,66,12.2,0.2,1013.3,0,30,9.36,12.1
2018-5-3 0:00,192.903,65,12.8,0.8,1013.1,0,30,9.59,12.39
2018-5-3 1:00,199.175,51,15.6,2.3,1012.6,0,30,9.02,14.3
2018-5-3 2:00,196.546,50,15.3,1.5,1012.2,0,30,8.67,14.43
2018-5-3 3:00,193.453,51,15,1.5,1011.8,0,30,8.68,14.11
2018-5-3 4:00,192.885,55,14.7,3.1,1012.4,0,29.955,9.18,12.85
2018-5-3 5:00,169.442,66,12.9,5.6,1012.8,0.9,30,9.8,9.42
2018-5-3 6:00,199.056,62,13.5,3.1,1012.9,0.1,30,9.58,11.65
2018-5-3 7:00,160.851,63,14.8,3.2,1013.7,0,30,10.58,13.17
2018-5-3 8:00,175.202,58,16.5,3.4,1014.5,0,30,10.86,14.92
2018-5-3 9:00,203.854,46,17.5,3.5,1015.3,0,30,9.18,15.59
2018-5-3 10:00,199.463,47,17.5,3.2,1016.1,0,30,9.38,15.82
2018-5-3 11:00,191.517,34,18.4,3.6,1016.3,0,30,7.18,16.08
2018-5-3 12:00,176.947,30,18.7,3.7,1016.2,0,30,6.45,16.19
2018-5-3 13:00,181.647,28,18.8,3.2,1016.3,0,30,6.06,16.55
2018-5-3 14:00,175.224,28,18.8,3.8,1016,0,30,6.06,16.16
2018-5-3 15:00,187.872,25,18.6,3.9,1015.3,0,30,5.34,15.74
2018-5-3 16:00,214.873,29,18.7,3.2,1014.8,0,30,6.24,16.48
2018-5-3 17:00,225.127,27,18.2,2.8,1014.5,0,30,5.63,16.08
2018-5-3 18:00,238.321,28,17.4,2.1,1014.3,0,30,5.55,15.66
2018-5-3 19:00,236.432,31,16.1,1.1,1014.3,0,30,5.66,14.94
2018-5-3 20:00,230.368,41,14.3,0.4,1014.4,0,30,6.67,13.67
2018-5-3 21:00,212.337,42,13.5,1,1014.6,0,30,6.49,12.39
2018-5-3 22:00,204.405,38,13.6,1.6,1014.3,0,30,5.91,11.99
2018-5-3 23:00,213.231,43,12.9,1.2,1014.3,0,30,6.39,11.6
2018-5-4 0:00,226.217,40,13.2,1.4,1014.2,0,30,6.06,11.73
2018-5-4 1:00,212.736,43,12.9,1.4,1013.7,0,30,6.39,11.47
2018-5-4 2:00,209.971,42,13.7,1.7,1013.4,0,30,6.57,12.17
2018-5-4 3:00,201.919,45,14,2.5,1012.9,0,30,7.18,12.09
2018-5-4 4:00,199.005,44,14.2,3.2,1012.4,0,30,7.11,11.84
2018-5-4 5:00,205.973,42,14.1,3.1,1012.3,0,30,6.74,11.72
2018-5-4 6:00,249.731,37,14.8,2.9,1012.1,0,30,6.22,12.49
2018-5-4 7:00,229.467,33,16.3,3.7,1012.3,0,30,6.1,13.56
2018-5-4 8:00,218.249,31,17.6,3.8,1012,0,30,6.22,14.91
2018-5-4 9:00,234.778,31,19.6,3,1011.6,0,30,7.05,17.73
2018-5-4 10:00,220.28,31,21.5,3.2,1011.1,0,30,7.93,19.81
2018-5-4 11:00,215.817,32,24,3.8,1010.2,0,30,9.52,22.41
2018-5-4 12:00,203.654,32,26.2,2.9,1008.9,0,30,10.85,25.62
2018-5-4 13:00,197.972,25,27.4,4.8,1008.1,0,30,9.1,25.32
2018-5-4 14:00,201.424,24,28.8,3.6,1007,0,30,9.47,27.67
2018-5-4 15:00,218.322,23,29.8,3.3,1006.1,0,30,9.62,28.96
2018-5-4 16:00,228.776,19,29.5,4.2,1005.4,0,30,7.81,27.7
2018-5-4 17:00,225.664,21,29.2,3.6,1005,0,30,8.48,27.9
2018-5-4 18:00,221.916,22,28.5,2.4,1005.2,0,30,8.53,27.94
2018-5-4 19:00,234.46,25,27.2,2.9,1005.9,0,30,8.99,26.32
2018-5-4 20:00,244.953,30,25,1.3,1006.1,0,30,9.47,25.1
2018-5-4 21:00,234.483,34,24.3,1.6,1006.6,0,30,10.3,24.32
2018-5-4 22:00,217.926,40,23.2,1.6,1006.6,0,30,11.34,23.35
2018-5-4 23:00,217.064,43,22.5,1.4,1006.5,0,30,11.69,22.8
2018-5-5 0:00,222.108,47,21.5,1.4,1006.3,0,30,12.02,21.8
2018-5-5 1:00,218.515,53,20,0.5,1006.3,0,30,12.36,20.85
2018-5-5 2:00,219.827,55,19.5,0.4,1006.2,0,30,12.44,20.39
2018-5-5 3:00,201.779,60,18.5,0.9,1006,0,26.045,12.75,19.06
2018-5-5 4:00,196.483,63,18,0.4,1006.2,0,28.147,12.97,18.89
2018-5-5 5:00,226.284,62,18,1.1,1006.3,0,27.678,12.77,18.4
2018-5-5 6:00,274.916,57,19.1,1.8,1006.6,0,30,12.57,19.08
2018-5-5 7:00,233.438,58,19.7,1.6,1007,0,26.444,13.28,19.99
2018-5-5 8:00,253.983,56,21.3,1.8,1007.2,0,23.001,14.15,21.75
2018-5-5 9:00,259.191,56,21.8,1.7,1007.1,0,24.224,14.59,22.44
2018-5-5 10:00,245.283,60,21.4,2.1,1007.3,0,25.075,15.25,21.88
2018-5-5 11:00,248.829,57,21.7,1.9,1006.7,0,30,14.76,22.24
2018-5-5 12:00,221.952,68,20.4,2.1,1006.6,0,30,16.26,21.01
2018-5-5 13:00,201.232,70,19.8,1.3,1006.1,0,27.287,16.13,20.87
2018-5-5 14:00,221.299,82,18.4,1.7,1006.1,0.4,14.855,17.31,19.35
2018-5-5 15:00,236.472,95,17.2,1,1005.5,3.7,4.343,18.6,18.77
2018-5-5 16:00,235.778,95,17.3,1.5,1004.7,0.7,5.621,18.72,18.58
2018-5-5 17:00,231.616,96,17.2,1.5,1004.3,1,3.07,18.8,18.49
2018-5-5 18:00,228.875,96,16.8,1.2,1004.2,0.9,3.278,18.33,18.16
2018-5-5 19:00,225.275,97,16.8,0.9,1004.5,0.3,4.218,18.52,18.39
2018-5-5 20:00,208.601,97,17,1.1,1004.9,0.5,4.521,18.75,18.53
2018-5-5 21:00,191.529,96,16.7,2.3,1005.2,1.2,9.39,18.21,17.32
2018-5-5 22:00,185.365,96,16.3,1.6,1005.4,0.2,6.645,17.75,17.25
2018-5-5 23:00,177.258,96,16,1.3,1005.5,0.1,9.314,17.42,17.06
2018-5-6 0:00,198.508,96,15.9,1.5,1005,0,10.137,17.31,16.8
